dialogue_id,sent_idx,turn,role,text,er_label,ee_label
20180719-211301_463_live,36,8,persuadee,"I know how hard it can be to be healthy, so I want to help kids get the treatments they need.",,neutral-to-inquiry
20180719-211301_463_live,37,9,persuader,That's a great sentiment.,praise-user,
20180719-211301_463_live,38,9,persuader,I appreciate the chat and your willingness to donate.,thank,
20180719-211301_463_live,39,9,persuadee,"Yeah, you're welcome.",,you-are-welcome
20180719-211301_463_live,40,9,persuadee,Thank you for introducing me to another great charity that is trying to do good work.,,thank
20180719-211301_463_live,41,9,persuadee,"Not only in the USA, but around the world.",,other
20180719-211301_463_live,42,10,persuader,Have a great evening!,closing,
20180808-034352_717_live,0,0,persuader,Hello!,greeting,
20180808-034352_717_live,1,0,persuader,How are you doing today?,greeting,
20180808-034352_717_live,2,0,persuadee,I'm great!,,greeting
20180808-034352_717_live,3,0,persuadee,How are you?,,greeting
20180808-034352_717_live,4,1,persuader,I'm good!,greeting,
20180808-034352_717_live,5,1,persuader,Where are you from?,personal-related-inquiry,
20180808-034352_717_live,6,1,persuadee,"New York, how about yourself?",,off-task
20180808-034352_717_live,7,2,persuader,PA!,off-task,
20180808-034352_717_live,8,2,persuader,"But actually, I'm headed up to Bay Ridge this Saturday!",off-task,
20180808-034352_717_live,9,2,persuadee,"Nice, I hope it's not too warm this weekend",,off-task
20180808-034352_717_live,10,3,persuader,Me too!,off-task,
20180808-034352_717_live,11,3,persuader,and that the rain holds out.,off-task,
20180808-034352_717_live,12,3,persuader,"So, what social issue hits closest to home for you?",personal-related-inquiry,
20180808-034352_717_live,13,3,persuadee,I think it's the astronomical costs of healthcare.,,off-task
20180808-034352_717_live,14,3,persuadee,"Americans pay more for poorer outcomes, compared to peer countries.",,off-task
20180808-034352_717_live,15,4,persuader,I couldn't agree more!,acknowledgement,
20180808-034352_717_live,16,4,persuader,Healthcare costs are crazy over here.,off-task,
20180808-034352_717_live,17,4,persuader,"A family pays $500 a month for insurance, but yet blood work is still $200 out of pocket.",off-task,
20180808-034352_717_live,18,4,persuader,There are so many relevent issues going on in the world right now its hard to focus on just one.,emotion-appeal,
20180808-034352_717_live,19,4,persuader,What are your thoughts on charities for children?,task-related-inquiry,
20180808-034352_717_live,20,4,persuadee,I think they are important; and there are several focusing on distinct issues.,,positive-reaction-to-donation
20180808-034352_717_live,21,4,persuadee,It's sometimes hard to focus,,neutral-reaction-to-donation
20180808-034352_717_live,22,5,persuader,"Have you ever heard of ""Save the Children?""",source-related-inquiry,
20180808-034352_717_live,23,5,persuader,"Its a global charity that works to protect children in terms of safety, protect their rights, prevent starvation,get them proper health care and to ensure a proper education for them as well.",credibility-appeal,
20180808-034352_717_live,24,5,persuader,"Over 1,000 children die every 2 months in Syria from starvation and violence.",credibility-appeal,
20180808-034352_717_live,25,5,persuadee,"Yes, I have",,positive-to-inquiry
20180808-034352_717_live,26,6,persuader,Would you be willing to donate any of your task payment to this charity today?,proposition-of-donation,
20180808-034352_717_live,27,6,persuader,"Any amount over 0$ can be donated, even as little as a few cents and everything helps!",foot-in-the-door,
20180808-034352_717_live,28,6,persuader,The researchers from this study would do all of the work and ensure the donation gets to the charity.,credibility-appeal,
20180808-034352_717_live,29,6,persuadee,"Sure, I will donate 10 cents",,provide-donation-amount
20180808-034352_717_live,30,7,persuader,Thank you so much!,thank,
20180808-034352_717_live,31,7,persuader,That is so kind of you :),praise-user,
20180808-034352_717_live,32,7,persuader,Your donation will help make these children's lives better in some way.,logical-appeal,
20180808-034352_717_live,33,7,persuader,There are so many issues in this world it is hard to do something about or figure out how to help but this is a step in the right direction.,logical-appeal,
20180808-034352_717_live,34,7,persuadee,That;s great!,,positive-reaction-to-donation
20180808-034352_717_live,35,7,persuadee,Thank you for telling me about this charity,,thank
20180808-034352_717_live,36,8,persuader,No problem!,you-are-welcome,
20180808-034352_717_live,37,8,persuader,"There are so many shady charities out there that I think a lot of people are afraid to donate because they do not know where their money is going, but Save the Children is a great and trustworthy one.",logical-appeal,
20180808-034352_717_live,38,8,persuadee,I agree!,,acknowledgement
20180808-034352_717_live,39,8,persuadee,Good choice,,positive-reaction-to-donation
20180808-034352_717_live,40,9,persuader,I hope you have a great day!,closing,
20180808-034352_717_live,41,9,persuader,Thank you again!,closing,
20180808-034352_717_live,42,9,persuadee,You too!,,closing
20180808-034352_717_live,43,9,persuadee,Have a great week,,closing
20180808-043445_804_live,0,0,persuader,"Hello, how are you today?",greeting,
20180808-043445_804_live,1,0,persuadee,"Hi, I'm doing OK, how are you?",,greeting
20180808-043445_804_live,2,1,persuader,I am fine thanks.,greeting,
20180808-043445_804_live,3,1,persuader,Are you interested in donating?,personal-related-inquiry,
20180808-043445_804_live,4,1,persuadee,"Possibly, I'm not sure.",,neutral-reaction-to-donation
20180808-043445_804_live,5,1,persuadee,I don't even know what the charity is.,,neutral-reaction-to-donation
20180808-043445_804_live,6,2,persuader,"The organization which collects money from people, and spend it on people and issues which are needed",credibility-appeal,
20180808-043445_804_live,7,2,persuadee,"Right, but I would like to know specifically what organization.",,ask-org-info
20180808-043445_804_live,8,3,persuader,I myself have a soft heart for children and usually help the charities for children.,personal-story,
20180808-043445_804_live,9,3,persuader,"Have you heard of ""Save the Children""?",source-related-inquiry,
20180808-043445_804_live,10,3,persuadee,Yes.,,positive-to-inquiry
20180808-043445_804_live,11,3,persuadee,Are you planning to donate?,,ask-persuader-donation-intention
20180808-043445_804_live,12,4,persuader,I am planning to donate.,personal-story,
20180808-043445_804_live,13,4,persuader,"I heard about this organization few weeks ego on MTurk, and i too k the time to read about it.",personal-story,
20180808-043445_804_live,14,4,persuader,It took my attention and I donated on the last HITs i did,personal-story,
20180808-043445_804_live,15,4,persuadee,OK.,,acknowledgement
20180808-043445_804_live,16,4,persuadee,"I only like to donate to reputable organizations, I am familiar with save the children, they often advertise.",,positive-reaction-to-donation
20180808-043445_804_live,17,5,persuader,"Yes , they are connected to big companies.",credibility-appeal,
20180808-043445_804_live,18,5,persuader,They work in 120 countries on different issues.,credibility-appeal,
20180808-043445_804_live,19,5,persuader,I am careful when I want to donate too,personal-story,
20180808-043445_804_live,20,5,persuadee,"I'm not sure how this donation process will work, do you know the specifics?",,ask-donation-procedure
20180808-043445_804_live,21,5,persuadee,I always like to know how the donations are spent.,,ask-donation-procedure
20180808-043445_804_live,22,6,persuader,"same here, this organization publishes brief financial reports on its website.",credibility-appeal,
20180808-043445_804_live,23,6,persuader,I've checked on this link:  URL s/about-us/financial-information,credibility-appeal,
20180808-043445_804_live,24,6,persuadee,thanks.,,thank
20180808-043445_804_live,25,6,persuadee,i wonder what a reasonable donation amount would be.,,ask-donation-procedure
20180808-043445_804_live,26,7,persuader,on the website there is a minimum amount but through HIT you can donate anything even 1 cent.,donation-information,
20180808-043445_804_live,27,7,persuader,I donated before and surprisingly it did not even hurt my reward.,personal-story,
20180808-043445_804_live,28,7,persuader,I thought it will,personal-story,
20180808-043445_804_live,29,7,persuadee,Great.,,other
20180808-043445_804_live,30,7,persuadee,Then I will do it.,,agree-donation
20180808-043445_804_live,31,7,persuadee,I usually donate to animal charities.,,positive-reaction-to-donation
20180808-043445_804_live,32,8,persuader,I love animals.,off-task,
20180808-043445_804_live,33,8,persuader,MTurk introduced me some good charities.,off-task,
20180808-043445_804_live,34,8,persuader,"I donated 50 cents each time to ""Save the Children""",self-modeling,
20180808-043445_804_live,35,8,persuadee,Good to know.,,other
20180808-043445_804_live,36,8,persuadee,"Thanks for the info, guess I am skeptical.",,thank
20180808-043445_804_live,37,9,persuader,"I would be too, It is not easy to trust these days",other,
20180808-043445_804_live,38,9,persuadee,It's good to be able to help someone else out and have it be easy and painless.,,positive-reaction-to-donation
20180808-043445_804_live,39,10,persuader,Thanks for your time and effort.,closing,
20180808-043445_804_live,40,10,persuader,It was a nice chat.,closing,
20180808-043445_804_live,41,10,persuader,Have a nice day,closing,
20180808-043445_804_live,42,10,persuadee,"thanks, same to you.",,closing
20180824-120314_637_live,0,0,persuader,"Hi, how are you today?",greeting,
20180824-120314_637_live,1,0,persuadee,I am well.,,greeting
20180824-120314_637_live,2,0,persuadee,How are you?,,greeting
20180824-120314_637_live,3,1,persuader,I am good.,greeting,
20180824-120314_637_live,4,1,persuader,Are you familiar with a charity called Save the Children?,source-related-inquiry,
20180824-120314_637_live,5,1,persuadee,Yes I have heard about it.,,positive-to-inquiry
20180824-120314_637_live,6,2,persuader,Have you ever donated to Save the Children?,personal-related-inquiry,
20180824-120314_637_live,7,2,persuadee,I am actually not sure.,,neutral-reaction-to-donation
20180824-120314_637_live,8,2,persuadee,I donate to charities often and can lose track of what I donate to.,,neutral-reaction-to-donation
20180824-120314_637_live,9,3,persuader,You have an opportunity to donate to Save the Children today.,proposition-of-donation,
20180824-120314_637_live,10,3,persuader,What do you think of that?,proposition-of-donation,
20180824-120314_637_live,11,3,persuadee,That sounds good.,,positive-reaction-to-donation
20180824-120314_637_live,12,3,persuadee,Tell me more.,,ask-org-info
20180824-120314_637_live,13,4,persuader,The research team for this HIT is collecting donations from people who are doing this task.,credibility-appeal,
20180824-120314_637_live,14,4,persuadee,"Okay, what are my options?",,ask-donation-procedure
20180824-120314_637_live,15,5,persuader,The donation will be taken from your payment for this task.,donation-information,
20180824-120314_637_live,16,5,persuadee,Do I have a choice of how much to donate?,,ask-donation-procedure
20180824-120314_637_live,17,6,persuader,"Yes, you can choose any amount from $0 to all of your payment.",donation-information,
20180824-120314_637_live,18,6,persuadee,I would like to donate half of my payment.,,provide-donation-amount
20180824-120314_637_live,19,7,persuader,That's great!,praise-user,
20180824-120314_637_live,20,7,persuadee,Thanks.,,thank
20180824-120314_637_live,21,7,persuadee,Is there anything else I need to do?,,task-related-inquiry
20180824-120314_637_live,22,8,persuader,Not that I know of. T,negative-to-inquiry,
20180824-120314_637_live,23,8,persuader,he researchers should take care of it when they process the HIT.,negative-to-inquiry,
20180824-120314_637_live,24,8,persuadee,Okay.,,acknowledgement
20180824-120314_637_live,25,8,persuadee,"Well, it's been nice talking to you.",,closing
20180824-120314_637_live,26,9,persuader,Same to you.,closing,
20180824-120314_637_live,27,9,persuader,Have a great day!,closing,
20180824-120314_637_live,28,9,persuadee,Have a good one!,,closing
20180825-044358_663_live,0,0,persuader,"Hello, I would like to ask you to consider making a donation to Save the Children, an international NGO committed to promoting children's rights, and providing support for children in developing countries.",credibility-appeal,
20180825-044358_663_live,1,0,persuadee,ohh how much donation would yoy expect?,,ask-donation-procedure
20180825-044358_663_live,2,1,persuader,Your donation can be from $0 to all of the payment for this task.,donation-information,
20180825-044358_663_live,3,1,persuader,"But before you decide hastily, I would like to remind you that Save the Children is one of the only charities doing what it does.",credibility-appeal,
20180825-044358_663_live,4,1,persuader,"There are children out there now without access to housing, clean water, education, and many other things we often take for granted.",emotion-appeal,
20180825-044358_663_live,5,1,persuader,"So please, consider thoughtfully whether you would be willing to make a sacrifice for the children of the world.",proposition-of-donation,
20180825-044358_663_live,6,1,persuadee,how do i trust the organiation?,,ask-org-info
20180825-044358_663_live,7,2,persuader,Save the Children is a world-renowned NGO with a trusted history and background.,credibility-appeal,
20180825-044358_663_live,8,2,persuader,You can read about their successes on their website:   URL,credibility-appeal,
20180825-044358_663_live,9,2,persuader,"Also, they have been given high ratings from different charity watchodgs.",credibility-appeal,
20180825-044358_663_live,10,2,persuadee,okay i will check it.. by the way how much did you donate?,,ask-persuader-donation-intention
20180825-044358_663_live,11,3,persuader,"I donated $2, which is the maximum payment.",self-modeling,
20180825-044358_663_live,12,3,persuader,"I understand that everyone cannot commit to making a serious donation, but when we think about children suffering, we have a moral imperative to act in their defense.",emotion-appeal,
20180825-044358_663_live,13,3,persuadee,okay i will donate $1,,provide-donation-amount
20180825-044358_663_live,14,4,persuader,"If it's not too much to ask, I would like you to consider donating perhaps more.",ask-donate-more,
20180825-044358_663_live,15,4,persuader,"After all, there are children in Syria now growing up facing threats of violence everyday.",ask-donate-more,
20180825-044358_663_live,16,4,persuader,"Surely an additional dollar, which we might spend on a cup of coffee or a bag of chips, could more greatly aid them then us.",ask-donate-more,
20180825-044358_663_live,17,4,persuadee,no i am okay with this amount,,disagree-donation-more
20180825-044358_663_live,18,5,persuader,"OK, I will not force you to make a decision you don't want to.",emotion-appeal,
20180825-044358_663_live,19,5,persuader,I will just ask you to consider how you would feel if your child was danger like many children are.,emotion-appeal,
20180825-044358_663_live,20,5,persuadee,actually i am not donating like this.. if i would like to donate money i will give food and clothes to the kids directly,,negative-reaction-to-donation
20180825-044358_663_live,21,6,persuader,"While that is possible in a local community, it fails to take into account the suffering of kids in developing countries around the world, a specialty of Save the Children.",logical-appeal,
20180825-044358_663_live,22,6,persuader,Save the Children maximizes the efficiency of donations so that every dollar makes a difference.,logical-appeal,
20180825-044358_663_live,23,6,persuader,Are you sure you don't want to reconsider?,ask-donation-amount,
20180825-044358_663_live,24,6,persuadee,yes i am very much sure.,,disagree-donation
20180825-044358_663_live,25,6,persuadee,as of now i am donating $1,,confirm-donation
20180825-044358_663_live,26,7,persuader,"Well, we at Save the Children would like to thank you for your donation and let you know that thanks to donors like you, children around the world are thankful",thank,
20180825-044358_663_live,27,7,persuadee,thank you.,,thank
20180825-044358_663_live,28,7,persuadee,anything else?,,task-related-inquiry
20180825-044358_663_live,29,8,persuader,"Yes, if you would like more information about programs we accomplish, or to receive our newsletter, we can put you on our mailing list.",off-task,
20180825-044358_663_live,30,8,persuader,It will allow you to stay up to date on programs we accomplish daily,off-task,
20180825-044358_663_live,31,8,persuadee,okay done.. thanks,,closing
20180825-044358_663_live,32,9,persuader,Thanks very much for your time.,closing,
20180825-044358_663_live,33,9,persuader,Have a wonderful day!,closing,
20180825-044358_663_live,34,9,persuadee,same to you :),,closing
20180825-064001_264_live,0,0,persuader,Right now there are many children who are suffering in the world and they need our help.,emotion-appeal,
20180825-064001_264_live,1,0,persuadee,I agree!,,positive-reaction-to-donation
20180825-064001_264_live,2,1,persuader,"There is an organization that is international , non governmental that tries to reduce the suffering.",credibility-appeal,
20180825-064001_264_live,3,1,persuadee,Oh that's great.,,positive-reaction-to-donation
20180825-064001_264_live,4,1,persuadee,What is the name of the organization?,,ask-org-info
20180825-064001_264_live,5,2,persuader,"Save the Children is the organization does the hard work of bringing health care, education and safety to children around the world.",credibility-appeal,
20180825-064001_264_live,6,2,persuadee,Well the have a great cause.,,positive-reaction-to-donation
20180825-064001_264_live,7,3,persuader,"Children around the world are threaten by war such as in Syria, by hunger and disease such as in Africa.",emotion-appeal,
20180825-064001_264_live,8,3,persuadee,No child deserves to feel unsafe and go hungry.,,positive-reaction-to-donation
20180825-064001_264_live,9,3,persuadee,It's heartbreaking!,,positive-reaction-to-donation
20180825-064001_264_live,10,4,persuader,I feel the same way as you do.,emotion-appeal,
20180825-064001_264_live,11,4,persuader,It broke my heart to see that famous photograph of a child with a vulture sitting next to it.,emotion-appeal,
20180825-064001_264_live,12,4,persuadee,I am not sure if I have seen that picture.,,neutral-reaction-to-donation
20180825-064001_264_live,13,4,persuadee,I would have to see it to know.,,neutral-reaction-to-donation
20180825-064001_264_live,14,5,persuader,It made me both angry and sad.,emotion-appeal,
20180825-064001_264_live,15,5,persuader,"I have always believed that everyone can make a difference, but what was I doing?",emotion-appeal,
20180825-064001_264_live,16,5,persuadee,There are ways to make a difference for sure.,,positive-reaction-to-donation
20180825-064001_264_live,17,6,persuader,One of those ways is to contribute to Save the Children.,logical-appeal,
20180825-064001_264_live,18,6,persuadee,Yes that is a common way.,,positive-reaction-to-donation
20180825-064001_264_live,19,7,persuader,It is one of the best organizations I know of that actually effective in using donations in a positive way to help children throughout the world.,credibility-appeal,
20180825-064001_264_live,20,7,persuadee,Have you presonally donated to them?,,ask-persuader-donation-intention
20180825-064001_264_live,21,7,persuadee,Would you whole heartedly donate?,,ask-persuader-donation-intention
20180825-064001_264_live,22,7,persuadee,How do you know that they are effective?,,ask-org-info
20180825-064001_264_live,23,7,persuadee,How do you know the money actually gets to where it needs to go?,,ask-org-info
20180825-064001_264_live,24,8,persuader,"They are ranked very highly with groups that rate charities such as Forbes, BBB and other charity rating groups.",credibility-appeal,
20180825-064001_264_live,25,8,persuader,I have given to this charity before and I have followed them online and in newspaper reports,personal-story,
20180825-064001_264_live,26,8,persuadee,Okay.,,acknowledgement
20180825-064001_264_live,27,8,persuadee,That's good of you to donate.,,positive-reaction-to-donation
20180825-064001_264_live,28,9,persuader,Wont you please donate some part of your payment for this task?,proposition-of-donation,
20180825-064001_264_live,29,9,persuader,Even a little can do a lot.,logical-appeal,
20180825-064001_264_live,30,9,persuader,A million drops  of water make an ocean of aid.,logical-appeal,
20180825-064001_264_live,31,9,persuadee,Sure I will donate 20 cents.,,provide-donation-amount
20180825-064001_264_live,32,10,persuader,thank you very much,thank,
20180825-064811_939_live,0,0,persuader,There is a very important charity called Save the Children.,source-related-inquiry,
20180825-064811_939_live,1,0,persuader,Do you know much about it?,source-related-inquiry,
20180825-064811_939_live,2,0,persuadee,"I do not, can you tell me some?",,ask-org-info
20180825-064811_939_live,3,1,persuader,They help children all over who are in need.,credibility-appeal,
20180825-064811_939_live,4,1,persuader,"They have programs to help with help, literacy, and disaster relief.",credibility-appeal,
20180825-064811_939_live,5,1,persuadee,I would like to donate,,agree-donation
20180825-064811_939_live,6,2,persuader,How much of the money you earn from this task would you be willing to donate?,ask-donation-amount,
20180825-064811_939_live,7,2,persuadee,i would like to donate .05 cents,,provide-donation-amount
20180825-064811_939_live,8,3,persuader,The research team will collect the donations and send it to Save the Children.,credibility-appeal,
20180825-064811_939_live,9,3,persuader,Thank you!!,thank,
20180825-064811_939_live,10,3,persuadee,you are welcome,,you-are-welcome
20180825-064811_939_live,11,4,persuader,"Even small donations, added together, can make a tremendous difference.",logical-appeal,
20180825-064811_939_live,12,4,persuadee,I am sure they do.,,positive-reaction-to-donation
20180825-064811_939_live,13,4,persuadee,Iit is so imporantant for them,,positive-reaction-to-donation
20180825-064811_939_live,14,5,persuader,It is!,other,
20180825-064811_939_live,15,5,persuader,"Did you know that 16,000 children under the age of 5 die each day?",emotion-appeal,
20180825-064811_939_live,16,5,persuadee,wow no i did not,,negative-to-inquiry
20180825-064811_939_live,17,6,persuader,"Most of them die from preventable diseases, too!",emotion-appeal,
20180825-064811_939_live,18,6,persuader,That horrifies me!,emotion-appeal,
20180825-064811_939_live,19,6,persuadee,that is so sad do you work for the foundation?,,ask-org-info
20180825-064811_939_live,20,7,persuader,"No, but they've been around for a long time, and do a lot of good in the world.",credibility-appeal,
20180825-064811_939_live,21,7,persuadee,Its so nice to see more poeple who care about them,,positive-reaction-to-donation
20180825-064811_939_live,22,8,persuader,They are only able to help when people donate.,logical-appeal,
20180825-064811_939_live,23,8,persuadee,that is so sad,,positive-reaction-to-donation
20180825-064811_939_live,24,9,persuader,"Once again, thank you for your donation.",thank,
20180825-064811_939_live,25,9,persuadee,you are very welcome!,,you-are-welcome
20180825-074318_984_live,0,0,persuader,Good morning.,greeting,
20180825-074318_984_live,1,0,persuadee,"Good morning, I think children are so important and charities that involve them are needed and we should participate our money or our time.",,positive-reaction-to-donation
20180825-074318_984_live,2,1,persuader,I agree.,acknowledgement,
20180825-074318_984_live,3,1,persuader,I would like to tell you about the organization Save the Children.,credibility-appeal,
20180825-074318_984_live,4,1,persuader,They promote children's rights and help support children in developing countries.,credibility-appeal,
20180825-074318_984_live,5,1,persuadee,"Oh that's wonderful, what a great organization.",,positive-reaction-to-donation
20180825-074318_984_live,6,1,persuadee,Where can I read more about this organization and possible give a donate?,,ask-org-info
20180825-074318_984_live,7,2,persuader,You could look at their website URL to get more information.,credibility-appeal,
20180825-074318_984_live,8,2,persuader,You can make a donation directly from your payment from this task.,donation-information,
20180825-074318_984_live,9,2,persuadee,"Ok, I will consider doing that.",,positive-reaction-to-donation
20180825-074318_984_live,10,2,persuadee,What a great idea!,,positive-reaction-to-donation
20180825-074318_984_live,11,2,persuadee,I would like to read a little about the charity before donating.,,positive-reaction-to-donation
20180825-074318_984_live,12,2,persuadee,How would I donate directly from this task?,,ask-donation-procedure
20180825-074318_984_live,13,3,persuader,The research team will collect the donations and send it to save the Children.,credibility-appeal,
20180825-074318_984_live,14,3,persuadee,I would like to donate 10 cents from this task to Save the Children please.,,provide-donation-amount
20180825-074318_984_live,15,4,persuader,"Ok, so that 10 cents will come out of your payment and you will keep the rest of the task payment",donation-information,
20180825-074318_984_live,16,4,persuadee,"Yes, thank you.",,thank
20180825-074318_984_live,17,4,persuadee,I am poor and I can relate to the children who are also poor.,,positive-reaction-to-donation
20180825-074318_984_live,18,4,persuadee,"I really need the money that i'm earning for this task, so I feel like giving 10 cents to this charity is fair.",,positive-reaction-to-donation
20180825-074318_984_live,19,4,persuadee,Do you agree?,,task-related-inquiry
20180825-074318_984_live,20,5,persuader,I feel that this is very generous of you.,positive-to-inquiry,
20180825-074318_984_live,21,5,persuader,Thank you for agreeing to make a donation.,thank,
20180825-074318_984_live,22,5,persuadee,"Your welcome, it is a good feeling to help others in need.",,you-are-welcome
20180825-074318_984_live,23,5,persuadee,I appreciate you telling me about this organization and directing me to their website.,,positive-reaction-to-donation
20180825-074318_984_live,24,6,persuader,I am glad to share this iinformation.,logical-appeal,
20180825-074318_984_live,25,6,persuader,I feel that it is an important organization.,logical-appeal,
20180825-074318_984_live,26,6,persuadee,Yes it is.,,positive-reaction-to-donation
20180825-074318_984_live,27,6,persuadee,I always wanted children of my own and could never conceive a child.,,positive-reaction-to-donation
20180825-074318_984_live,28,6,persuadee,So I have much empathy for these children and their needs.,,positive-reaction-to-donation
20180825-074318_984_live,29,6,persuadee,I will tell friends and family to visit the charities website also.,,positive-reaction-to-donation
20180825-074318_984_live,30,7,persuader,That is very kind of you to spread the word about this charity.,praise-user,
20180825-074318_984_live,31,7,persuader,Thank you for all that you are doing.,thank,
20180825-074318_984_live,32,7,persuadee,How many years has Save The Children been doing charity work?,,ask-org-info
20180825-074318_984_live,33,8,persuader,This organization has been around for a long time.,credibility-appeal,
20180825-074318_984_live,34,8,persuader,I am not sure they exact number of years,negative-to-inquiry,
20180825-074318_984_live,35,8,persuadee,That's good.,,other
20180825-074318_984_live,36,8,persuadee,"These days there are tons of people asking for donations for fake charities, it's sad.",,negative-reaction-to-donation
20180825-074318_984_live,37,9,persuader,"Yes it is, but this is a good organizations and I really appreciate your donation",credibility-appeal,
20180825-074318_984_live,38,9,persuadee,I want to thank you again for bringing awareness to this important charity.,,closing
20180825-074318_984_live,39,9,persuadee,"In America food is plentiful and we sometimes have to stop and reflect, that other countries aren't as fortunate as we are!",,off-task
20180825-075844_569_live,0,0,persuader,Have you ever heard of the charity children?,source-related-inquiry,
20180825-075844_569_live,1,0,persuadee,"I don't think so, what do they support?",,negative-to-inquiry
20180825-075844_569_live,2,1,persuader,I'm sorry.,other,
20180825-075844_569_live,3,1,persuader,It's save the children.,credibility-appeal,
20180825-075844_569_live,4,1,persuader,My fingers don't type very well.,off-task,
20180825-075844_569_live,5,1,persuader,It's an international nongovernmental organization.,credibility-appeal,
20180825-075844_569_live,6,1,persuader,They are looking out for children's rights in developing countries,credibility-appeal,
20180825-075844_569_live,7,1,persuadee,"Oh, yes.",,positive-reaction-to-donation
20180825-075844_569_live,8,1,persuadee,I do know save the children.,,positive-reaction-to-donation
20180825-075844_569_live,9,1,persuadee,They are a great organization.,,positive-reaction-to-donation
20180825-075844_569_live,10,2,persuader,"That's great news, you know they are untrustworthy.",other,
20180825-075844_569_live,11,2,persuader,Have you ever donated to them?,personal-related-inquiry,
20180825-075844_569_live,12,2,persuadee,"I haven't donated to them, which is good apparently.",,negative-to-inquiry
20180825-075844_569_live,13,2,persuadee,What makes them untrustworthy?,,task-related-inquiry
20180825-075844_569_live,14,3,persuader,Oh my goodness I meant to say trustworthy.,other,
20180825-075844_569_live,15,3,persuadee,"ha, that is much better.",,other
20180825-075844_569_live,16,3,persuadee,I don't have a lot of income to donate to charity :(,,negative-reaction-to-donation
20180825-075844_569_live,17,4,persuader,"I don't either, and when I do I usually donate to dog charities.",personal-story,
20180825-075844_569_live,18,4,persuader,LOL but after reading up on this they said every penny helps.,logical-appeal,
20180825-075844_569_live,19,4,persuader,I think I could spare .25.,self-modeling,
20180825-075844_569_live,20,4,persuader,Do you want to kick in a little?,proposition-of-donation,
20180825-075844_569_live,21,4,persuadee,I donate to a dog charity also!,,positive-reaction-to-donation
20180825-075844_569_live,22,4,persuadee,such sweet creatures.,,positive-reaction-to-donation
20180825-075844_569_live,23,4,persuadee,I have a dachsund/pit mix named Tuttle.,,off-task
20180825-075844_569_live,24,4,persuadee,I can spare a quarter if it helps.,,provide-donation-amount
20180825-075844_569_live,25,5,persuader,That's why we don't have extra money.,other,
20180825-075844_569_live,26,5,persuader,LOL I have a Labrador who eats everything and this shepherd beagle mix.,off-task,
20180825-075844_569_live,27,5,persuader,They are my children .,off-task,
20180825-075844_569_live,28,5,persuader,But I guess once in a while we should donate to real children LOL .,other,
20180825-075844_569_live,29,5,persuader,Okay cool I'll donate 1/4 and you donate 1/4 and then we've done our good deed for the day!!!!,confirm-donation,
20180825-075844_569_live,30,5,persuadee,Sounds good to me.,,confirm-donation
20180825-075844_569_live,31,5,persuadee,We could donate our earnings from this hit and still make a nickel for kibble.,,other
20180825-075844_569_live,32,6,persuader,Lmao!,other,
20180825-075844_569_live,33,6,persuader,Deal!!!,other,
20180825-075844_569_live,34,6,persuader,Have a great day from Illinois!,closing,
20180825-075844_569_live,35,6,persuadee,"Thanks, warmest regards from Alabama",,other
20180825-075844_569_live,36,7,persuader,I guess we have to each have 10 turns so after this response we have to write two more times LOL,other,
20180825-075844_569_live,37,7,persuadee,I was wondering that.,,other
20180825-075844_569_live,38,7,persuadee,Are you a cubs fan?,,other
20180825-075844_569_live,39,8,persuader,Not really but I've been to one of their games.,other,
20180825-075844_569_live,40,8,persuader,It was fun.,other,
20180825-075844_569_live,41,8,persuader,Are you?,other,
20180825-075844_569_live,42,8,persuadee,"I don't really have a team, but I like baseball.",,other
20180825-075844_569_live,43,8,persuadee,What are your dogs names?,,other
20180825-075844_569_live,44,9,persuader,Clementine and Eddybear.,other,
20180825-075844_569_live,45,9,persuader,And they are tired of me messing around on the computer so after the survey we are going to go for a walk!!,other,
20180825-075844_569_live,46,9,persuader,I think we took ten turns!,other,
20180825-075844_569_live,47,9,persuadee,"Enjoy they walk, I hope it isn't too hot like here.",,other
20180825-075844_569_live,48,9,persuadee,we have to walk early and late.,,other
20180825-075844_569_live,49,9,persuadee,It's really hot here too.,,other
20180825-075844_569_live,50,9,persuadee,Okay I'll put it in my quarter if you put in yours and have an awesome day!,,other
20180825-075844_569_live,51,10,persuader,It's really hot here too.,other,
20180825-075844_569_live,52,10,persuader,Okay I'll put it in my quarter if you put in yours and have an awesome day!!,other,
20180825-083745_516_live,0,0,persuader,Hello,greeting,
20180825-083745_516_live,1,0,persuadee,Hi how are you doing today?,,greeting
20180825-083745_516_live,2,1,persuader,I am doing great!,greeting,
20180825-083745_516_live,3,1,persuader,Would you like to hear about ways you can help Save the Children today!,task-related-inquiry,
20180825-083745_516_live,4,1,persuadee,Sure.,,positive-to-inquiry
20180825-083745_516_live,5,1,persuadee,Tell me as much as you can about the organization.,,ask-org-info
20180825-083745_516_live,6,2,persuader,"Save the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.",credibility-appeal,
20180825-083745_516_live,7,2,persuadee,It sounds like they have a worthy cause.,,positive-reaction-to-donation
20180825-083745_516_live,8,2,persuadee,Do they help our children in the US as well?,,ask-org-info
20180825-083745_516_live,9,3,persuader,This is a charity for children that are victims of war and hard times.,credibility-appeal,
20180825-083745_516_live,10,3,persuader,"For children in developing countries, especially in war zones.",credibility-appeal,
