dialogue_id,turn,text,emotion
11906,13,Ok . That sounds easy enough . Have you called any of them yet ?,0
11906,14,"Yes . I called the first three people on the list , but they didn ’ t pick up .",0
11906,15,Did you leave a voice message ?,0
11906,16,I left a voice message on one---just for the first person on the list .,0
11906,17,I see . What did you tell her ?,0
11906,18,I told her that she should call me back at my office number .,0
11906,19,"Ok , so , maybe I should call her again .",0
11906,20,"Yes , that sounds like a good idea . She might not get the other message in time .",0
11906,21,One more question . It looks like some of these numbers are long-distance . Do you have a calling card that I can use to get through to them ?,0
11906,22,Sure . You can use this one . The pin number is written on the back of the card .,0
11906,23,Alright . Thanks a lot . Don ’ t worry . I ’ ll take care of it .,0
11906,24,Great work . I ’ m off for the weekend ! See you on Monday .,0
11906,25,See you .,0
11923,0,"... Now , that's all I want to say about world coal reserves . So let's move on to the next topic , renewable resources . There are three things we have to consider when talking about renewable resources . First , sustainability ; second , marketability ; lastly , the reality factor . Let's talk about each point in more detail ... John , would you like to take it from here ?",0
11923,1,"Certainly . As my colleague just mentioned , sustainability is a major concern when examining the potential output of a resource . Of course , as you can see from the content of our presentation today , with renewable resource , there is a much larger sustainability than with non-renewable resource .",0
11931,0,Can I ask for leave this afternoon ?,0
11931,1,What is the problem ?,0
11931,2,I had a headache this morning . I didn ’ t pay attention to it . I thought probably it is because I didn ’ t sleep well . But now it is getting worse and worse . I feel quite dizzy now and my eyes are somehow very light-sensitive . Maybe it is the migrated .,0
11931,3,It is ok . You look really pale and red eyes . I suggest you go home immediately and have a good rest .,0
11931,4,Thank you very much . I am sure good rest will do indeed . I don ’ t have this too often .,0
11932,0,"Listen , you can not afford another day off . You ’ Ve called in sick five times in the last three weeks .",0
11932,1,"I know , but I am really sick .",5
11932,2,"Well . I want a note from the doctor this one and to be honest , if it continues , we may not be able to have you here .",0
11932,3,"I understand , sir . I ’ ll bring a doctor ’ s note in tomorrow . I am sorry , Mr . Thomas",5
11937,0,Marketing Manager ’ s Office . Can I help you ?,0
11937,1,"Mr . Smith , please .",0
11937,2,"Sorry , he is out .",0
11937,3,What time do you expect him back then ?,0
11937,4,"Sorry , I am not sure . Can I take a message ?",0
11937,5,"No , thanks . I will call back later .",0
11937,6,That ’ s fine . Please call again later .,0
11937,7,OK . Thank you . Goodbye .,0
11954,0,How long will it take for our order to be delivered ?,0
11954,1,"Let's see ... You are importing fifty containers of textiles from China . They should be able to place your order before the end of next week . It will take 2 days for shipping to the port city of Ningpo . The freight will take 3 weeks on the open ocean , and will arrive in Los Angeles approximately a month from today . Domestic shipping will be your responsibility , you can make arrangements with the pier in Los Angeles .",0
11954,2,"Fine . We will handle domestic shipping , but what about customs ? Will we have to pay tariff on our imports ? I hope we don't run into any problems with the border control .",0
11954,3,"No , the Chinese company has that all worked out . With the paperwork you receive with the shipment , you should be good to go .",0
11961,0,May I ask whether we are allowed to wear casual clothes in the office ?,0
11961,1,"Sure , company rules are not very strict at this point .",0
11961,2,Thank you for telling me that .,0
11961,3,"But remind you , there are some forbidden activities .",0
11961,4,What are they ? I ’ ll be careful .,0
11961,5,Don ’ t use office phones for personal matters .,0
11961,6,I got it .,0
11961,7,"Never ever come to work drunk , also smoking in the office is not allowed .",0
11961,8,I see,0
11977,0,"Okay , here are the graphs and figures for this month's sales . Let's review them all together .",0
11977,1,"This first one , I have a question ... This graph is marking the sales performance for our line of hair products , right ? Can this line be right ? It looks like our sales plummeted . I can't believe we did that poorly ... If I remember correctly , sales went down slightly , but not as dramatically as the graph shows .",0
11977,2,"I think you are looking at the wrong line . The rapid drop in sales wasn't our hair products . You are correct , the hair product sales decreased slightly , but not dramatically . The one that didn't do so hot this month was the cleaning products . I think there was a problem in the marketing plan . Some people were offended by our advertisements for the cleaning products , but it was already too late to mitigate the damage , so our mistake shows up in the sales .",0
11977,3,"Well , the good news is the new industrial cleaning products really took off . Look how the sales have shot up over the last two weeks .",0
11977,4,"That is our one major success . If you look at the other graphs , you can see that most of the other product lines remained steady with little increase .",0
11977,5,At lease they stayed the same . That's better than dropping .,0
11983,0,Please tell me how to file things according to the concerned rules .,0
11983,1,"Well , all right . There are four points you should keep in mind when you file documents , information and other things .",0
11983,2,What are they ?,0
11983,3,"They are , keep the documents in chronological order , remove all the chips and pins , punch the documents evenly and place them in the folder .",0
11983,4,And what is the most important point ?,0
11983,5,You should always remember that one customer on file is the rule .,0
12016,0,"We are going to need confirmation on these orders today , and delivery must be made before next Tuesday . Do you think you can handle that ?",0
12016,1,"We are willing to work with you , but do you think it would be possible to extend your confirmation deadline ? We need to check the warehouse to make sure the products are in stock . The earliest I will be to get back to you is tomorrow morning .",0
12016,2,"No , I must know today because we have to go to press for the advertisements . Is there anyway you can speed up the process of checking inventory ?",0
12016,3,"We can do that , but it will cost ... If we have to check our inventory with all our guys on overtime , you're looking at an increased cost of , I'd say , maybe 10 % .",0
12016,4,Are you kidding ?,6
12016,5,"No , and let me tell you why ... If I make my guys stay over to check the inventory , I'll have to pay them at an overtime rate , which is time and a half . I estimate it will probably take 3 guys two hours to finish , that will be an increase on your labor fee by at least 10 % ... if you need the numbers that urgently , I can have them do it . Otherwise , we can wait until tomorrow morning , and I'll call you with the numbers after they're done . It's your call ...",0
12023,0,Did you hear something ?,0
12023,1,"Oh , it is my cell phone ringing . I set it in the vibration mode .",0
12023,2,It is a good habit to set your cell phone to vibrate . It is very annoying to hear the loud and sudden ring tone in quiet offices .,0
12023,3,You are right . Some ring tone is just terribly loud . You can hear it even in the next door . It is really a kind of distraction .,0
12023,4,Maybe we can write a report to the boss to see what can be done .,0
12023,5,Good idea .,0
12035,0,Do you sometimes feel overwhelmed by your work ?,0
12035,1,Of course ! It is the No . 1 stressor in my life . You know job stress has become a very common problem these days . So we must learn to cope with it .,0
12035,2,Totally agree . What is your solution ?,0
12035,3,"Well , there are two causes of job stress . One is employee characteristic and the other is company condition . So if we want to manage job stress , both we and the companies should do something . For me , I am trying to balance work and leisure time . You know , all work and no play make Jack a dull boy .",0
12035,4,You seem to have a very relaxed outlook .,0
12035,5,It is necessary . Positive attitude helps to prevent stress .,0
12035,6,"But I don ’ t think we can change our working condition . Anyway , we are not the bosses .",0
12035,7,"I heard some companies are providing stress management training and making changes inside them , like avoiding unrealistic deadlines and organizing relaxation activities . Our boss is a smart person . He will be learning from that if he would like to an efficient and healthy team .",0
12046,0,"We'd like to welcome everyone to the Michelson Tools factory site , and thank everyone for being here today . My name is Paul Shafer , I'll be showing you around today . Please feel free to ask questions at any point during our tour , I'll be happy to answer questions for you .",0
12046,1,Is it really necessary to wear all this protective gear ?,0
12046,2,"That's an excellent question . I'll bet your wondering why we ask you to wear hard hats and safety googles while you's in the plant . The reason is simple , we care about your safety and we want to ensure there are no injuries today . As you will see , to maintain a high level of safety , we also require all of our staff to wear similar protective gear .",0
12046,3,How long will the tour take ?,0
12046,4,"It should take about twenty minutes to go through the main plant , and maybe another ten to take a look at the laboratory . All together our tour should last about half an hour .",0
12046,5,Okay ...,0
12046,6,"Well , if you don't have any questions , shall we get started ? If you'll follow me , first I'll take you to the site of our semi-conductor system ...",0
12070,0,"Hello , Fairbrook Consulting , how may I help you ?",0
12070,1,"Yes , this is Julianne Horton , and I ’ m calling to arrange an appointment with Ms . McNeal .",0
12070,2,"Certainly , what day were you thinking of ?",0
12070,3,How ’ s Thursday ? Does she have any time available then ?,0
12070,4,"Um . . . let me double check . . . unfortunately , she ’ s booked solid on Thursday , how does next Monday work for you ?",0
12070,5,"Actually , I ’ Ve got something scheduled on Monday.Can she do Tuesday ?",0
12070,6,"Sure , Tuesday ’ s perfect . May I ask where you ’ re calling from ?",0
12070,7,"Sure , Merton Financial Advisors .",0
12070,8,"Oh , actually , Tuesday ’ s no good . Sorry about that .",0
12089,0,Have you received any degrees ?,0
12089,1,"Yes . In 1996 I received my Bachelor of Science degree from Hebes University , and in 2001 I received my MBA degree from Peking University .",0
12089,2,How about your academic records at college ?,0
12089,3,"In fact my records were excellent . My overall GPA was 9 on a 10 scale , which was the highest in my class .",0
12089,4,That's very impressive . Which course did you like best ?,0
12089,5,"English . It was both interesting and useful , so I showed a great interest in it .",0
12089,6,Can you tell me why you changed your major when you were a graduate student ?,0
12089,7,Because I am very interested in administration and I did take some courses in it . I also performed well in the subjects . Hence I believe that I can do a good job in this position .,0
12089,8,Did you get any honors and awards at college ?,0
12089,9,Yes . I was awarded a scholarship from the university every year . In 1995 I participated in the National Contest of Maths Models and I won the prize .,0
12096,0,"Hello , this is Dunlin . May I speak to Mrs Smith ?",0
12096,1,This is Mrs Smith . Can I help you ?,0
12096,2,I am calling to say thank you for the interview yesterday .,4
12096,3,You are welcome . I am very impressed by your capability .,4
12096,4,Is there anything I should do ?,0
12096,5,"No , nothing . It's thoughtful of you to call me again .",0
12096,6,Thank you . Please call me at any time if you have any questions .,0
12096,7,"Ok , I will . Do you have any question ?",0
12096,8,"No , thank you . Goodbye .",0
12096,9,Goodbye .,0
12108,0,Tell me about yourself and your past experience .,0
12108,1,"I have worked as an executive secretary for 5 years , first for trading companies , and now I am working for a trust company . I interact well with peers , clients , administrators and bosses . I thrive on challenge and work well in high-stress environments .",0
12108,2,How are your typing and shorthand skills ?,0
12108,3,I can type 100 Chinese words a minute and take dictation in English at 150 words a minute .,0
12108,4,Can you operate computers skillfully ?,0
12108,5,"Yes , I can . I have received some special training in computers . Besides I am good at operating common office machines , such as fax machines and duplicating machines .",0
12108,6,Sometimes we are very busy and need to work overtime . How do you feel about that ?,0
12108,7,That's all right . But could you tell me how often and how many hours I should work overtime ?,0
12108,8,"It just depends . If we have important visiting delegations , you have to stay with us . It's not unusual .",0
12108,9,"Mr . Smith , I's like to ask you a question .",0
12108,10,"OK , please .",0
12108,11,What specific duties would I perform if I am hired ?,0
12108,12,"Nothing different from a secretary's common responsibilities . However , you know , our company is an international trade-oriented company , can you handle English papers and write English correspondence ?",0
12108,13,Yes . I specialized in English secretary studies at college and that's one of the main parts of my present job .,0
12108,14,What are your salary expectations ?,0
12108,15,I really need more information about the job before we start to discuss salary . Maybe you could tell me what is budgeted for the position .,0
12108,16,"The starting monthly salary would be ¥ 2,000 , with rises after the half year according to your competence .",0
12108,17,I think it's acceptable and I really like the job . And when can I know the decision ?,0
12108,18,We'll inform you of our final decision by early July . Do you have any other questions ?,0
12108,19,No . Thank you for the time .,0
12136,0,I ’ d like to ask whether it is correct to partake in the firm ’ s insurance plan ?,0
12136,1,"If you want my advice , you won ’ t invite yourself any risk .",0
12136,2,But people keep talking about the benefits from the plan .,0
12144,0,What ’ s wrong ?,0
12144,1,I got laid off today .,5
12144,2,Oh no ! That ’ s terrible !,6
12144,3,Yeah .,0
12144,4,What happened ?,0
12144,5,My boss said I didn ’ t have enough skills to do the job well .,0
12144,6,What are you going to do ?,0
12144,7,I ’ m going to start taking classes at the local community college to try to improve my skills . Then I ’ ll start looking for a new position .,0
12164,0,"Good morning . I ’ m Mickey Huang , I have an appointment with Mr wilson .",0
12164,1,Is this about the Sales Assistant position ?,0
12164,2,That's right . My appointment is for 11 o'clock .,0
12164,3,Mr wilson is on the line right now . Please have a seat . He'll be right with you .,0
12164,4,Thank you .,0
12164,5,"Can I get you something , coffee , tea ?",0
12164,6,"No , I'm fine . Thank you .",0
12169,0,"Good afternoon . I am Mr . Brown , the Import manager of Atlantic Industries Ltd , Sidney , Australia . This is my card .",0
12169,1,"Good afternoon , Mr . Brown . My name is Mrs . Anderson , manager of the sales department .",0
12169,2,"Nice to see you , Mrs . Anderson .",4
12169,3,"Nice to see you too , Mr . Brown . Won ’ t you sit down ?",4
12169,4,Thank you .,0
12169,5,"What would you like , tea or coffee ?",0
12169,6,I ’ d prefer coffee if you don ’ t mind .,0
12169,7,"Is it your first trip to the Fair , Mr . Brown ?",0
12169,8,"No , it ’ s the fourth time .",0
12169,9,Good . Is there anything you find changed about the Fair ?,0
12169,10,"Yes , a great deal . The business scope has been broadened , and there are more visitors than ever before .",0
12169,11,"Really , Mr . Brown ? Did you find anything interesting ?",0
12169,12,"Oh , yes . Quite a bit . But we are especially interested in your products .",0
12169,13,We are glad to hear that . What items are you particularly interested in ?,0
12169,14,"Women ’ s dresses . They are fashionable and suit Australian women well , too . If they are of high quality and the prices are reasonable , we ’ ll purchase large quantities of them . Will you please quote us a price ?",0
12169,15,All right .,0
12177,0,The numbers in this table don't seem to be in accord with reality .,0
12177,1,"I know , but these are the figures that we came up with .",0
12181,0,"So , are we all behind this new project ?",0
12181,1,I'm in favor of Maggie .,0
12181,2,"Ditto , it doesn't look too expensive either .",0
12181,3,"That's right , Nigel . I think we can keep cost down .",0
12181,4,I can't see a problem . Let's give it a try .,0
12225,0,"Hi , is this the Bread and Cheese Deli ?",0
12225,1,"Yes , ma ’ am . How may I help you ?",0
12225,2,I need to place an order for a couple of sandwiches and drinks . Can you deliver ?,0
12225,3,"Yes , we do deliveries for orders over $ 15 , ma ’ am .",0
12233,0,We ’ re going to need a lot of new stuff after the holidays . Let ’ s make a list .,0
12233,1,"Fine , Mr . Richardson . What do you have in mind ?",0
12233,2,"Well , to begin with , we ’ re going to have to get a new desk for you and I ’ d like to replace that old typewriter .",0
12233,3,Yes ! I agree ! We could really use another one ! I ’ ll get on that right away ! What else would you like to order ?,4
12259,0,"I ’ m sorry to disturb you , Mr . Crane .",0
12259,1,"Yes , what is it , William ?",0
12259,2,Could you please look over these resumes ? They ’ Ve just come in .,0
12259,3,"All right , fine . Thank you , William .",0
12269,0,"Hello , Ms . Murphy ?",0
12269,1,Yes ? Who ’ s calling ?,0
12269,2,"It ’ s John Anderson . I ’ m afraid I ’ m going to be out sick today . I ’ Ve got a nasty cold . I hope you don ’ t mind , ma ’ am .",0
12269,3,"No , that ’ s no problem . I ’ m sorry to hear you ’ re not feeling well . Get some rest . If you need to see a doctor , let me know .",0
12272,0,Jason Emory speaking .,0
12272,1,"Hi , Jason . It ’ s Elizabeth Montgomery . Have you got those plans drawn up yet ?",0
12272,2,Yeah . They were just sent over to your office . You should have them in about half an hour .,0
12272,3,Thanks a lot . Sorry to trouble you .,0
12287,0,Good afternoon . Lotus Catering Company . Lilian speaking . May I help you ?,0
12287,1,Good afternoon . Lilian . This is Tom Baker over at Beck ’ s Trading company . We need to arrange a banquet for next Wednesday afternoon .,0
12287,2,"I see , Mr . Baker . How many people are you planning to invite and how much would you like to spend per person ?",0
12287,3,Well . We ’ re expecting about twenty-five people and we ’ d like to spend no more than $ 20 a head .,0
12311,0,"I've read your report , and I'm not sure I agree with you.You think you can get attendance improved by requiring salaried employees to take their all of their sick days ?",0
12311,1,"That's right . I know it must sound crazy to you , but we believe there will be fewer absences this way .",0
12311,2,We give them 10 or 15 sick days per year . Surely requiring people to take them couldn't possibly help . It sounds like a counter - productive policy change to me .,0
12311,3,"Right now , we have incentives encouraging employees to come to work as often as possible.But employees with colds and the flu are coming to work and infecting their colleagues .",0
12311,4,"I see . So our current policies are encouraging sick people to come to work , resulting in more sick employees .",0
12311,5,"That's right . If sick days were mandatory , sick people would stay home . We wouldn't have these company-wide epidemics .",0
12311,6,Let's give it a shot !,0
12312,0,"Would you consider an offer of $ 56,000 per year ?",0
12312,1,What kind of benefits are we talking about ?,0
12312,2,"Our standard package includes health insurance , two weeks vacation and a company car .",0
12312,3,Are these things negotiable ?,0
12312,4,Uh ... not normally . What do you have in mind ?,0
12312,5,Vacation time is important to me . I would be willing to give up these other items in order to receive more vacation days .,0
12312,6,"What an interesting idea , Ms . Wilson . Would you also be willing to accept a cut in initial salary ?",0
12312,7,Possibly . What do you have in mind ?,0
12337,0,Hi . I ’ m here for flight 513 to New York but I thought I heard the paging system announce that it is canceled . Is that true ?,0
12337,1,"I ’ m terribly sorry , sir , but I ’ m afraid it is true . That flight has been canceled . Would you like to try to book tomorrow ’ s flight ?",0
12337,2,No way ! I worked very hard so that I could leave on today ’ s flight . Are there seats on another airline ?,1
12337,3,It ’ s possible . If you would like to book with another airline the line is right over there .,0
12337,4,You mean the line over there of about 200 people ? !,1
12337,5,That ’ s the one . It seems that everyone is anxious to get to New York tonight .,0
12337,6,This is a rotten way to start a vacation . I HATE lines ! Can you book me on tomorrow ’ s flight ?,0
12337,7,Certainly . You will also be receiving a 50 % discount as our way of apologizing for the inconvenience .,0
12338,0,We need to call an emergency meeting as soon as possible about this .,0
12338,1,OK . Let me send a memo around .,0
12338,2,"Schedule it for this afternoon , when Ken gets back .",0
12338,3,I don ’ t think he ’ s back today .,0
12338,4,"Oh , that ’ s right . Go ahead anyways . I ’ ll fill him in . We can ’ t lose this order under any circumstances !",0
12338,5,"I know , it ’ s a big one .",0
12341,0,Do you mind if I smoke here ?,0
12341,1,"Yes , I do . I ’ d prefer you didn ’ t . The AC ( air-conditioning ) is also on .",0
12341,2,Can I just turn off the AC for now and open the window and smoke indoors ?,0
12341,3,That ’ s not a very good idea . It ’ s quite hot outside . Why don ’ t you smoke outside ?,0
12341,4,It ’ s very hot and that ’ s why I ’ d like to smoke inside .,0
12341,5,Though the AC has the air-purifying function . I ’ d still rather have fresh air than smoke . Are you okay with that ?,0
12341,6,"Oh , no problem .",0
12356,0,"hi , Betty.what ' s up ?",0
12356,1,nothing special . how about you ? Are you used to the life here in the States ?,0
12356,2,everything has been fine for the past several months .,0
12356,3,great !,4
12356,4,"well , I wish someone could talk to me about Western table manners",0
12356,5,sounds interesting . Where did you get the idea ?,0
12356,6,"as you know , table manners in China are quite different from those of Westerners .",0
12356,7,absolutely . that's because both of us have distinctive cultural features .,0
12356,8,"for example , in China , it's okay to talk while eating . However , you may regard it as rude .",0
12356,9,yes . this must be a huge difference .,0
12356,10,can you think of anything else ?,0
12356,11,"sure . We tend to think that the slower on eats , the more polite one seems .",0
12356,12,I didn't know that before .,0
12356,13,and we never sip or slurp the soup loudly . we quietly like little mouthfuls .,0
12356,14,i got it . i'll bear it in mind .,0
12356,15,don't worry . i'm sure our etiquette will become a natural part of your behavior as time goes by .,0
12356,16,I hope so .,0
12368,0,"Okay , Rebecca . Now you ’ Ve given me a good idea of your work and academic background , but what about you as a person ? How would you describe your key strengths ?",0
12368,1,"Well , Mr . Parsons , as I mentioned before I ’ m someone who needs new challenges . I ’ m really focused and hard-working . I think my academic results prove this .",0
12368,2,"Yes , true , but how about other personal qualities ?",0
12368,3,"Well , I believe I ’ m a good team-player , but I can also work well independently . I ’ m very enthusiastic and , well I hope my colleagues would agree , I ’ m fun to work with .",0
12368,4,What would you say is your most positive quality ?,0
12368,5,"Hmm , that ’ s a tough question . But I would have to say my passion . I ’ m really passionate about journalism and passionate about my career .",0
12373,0,hello . How was the marketing meeting ?,0
12373,1,"hi . It was awful . I think I put forward some great ideas , but none of them were accepted .",0
12373,2,I ’ m surprised to hear that . I thought you had some very good suggestions .,0
12373,3,so did i . I ran the ideas by a few people before the meeting and their ideas seemed to have the supports of some people .,0
12373,4,so what happened in the meeting ?,0
12373,5,one or two people didn ’ t take to my ideas very well . That was to be expected . The worst thing was that the people who said the idea were good before the meeting didn ’ t support me during the meeting .,0
12373,6,"I wonder why not . We could always revise the suggestions , to take into account any objections .",0
12373,7,"that ’ s good advice , but I ’ m not confident that even revised proposals will be accepted .",0
12373,8,may I make a suggestion ?,0
12373,9,sure . I ’ m open to any reasonable suggestions .,0
12373,10,"Is there a chance you could contact the client confidentially and see what they think ? If they like your ideas , perhaps they could put them forward as their own proposals . You won ’ t get credit for ide",0
12373,11,I ’ m not sure that ’ s a good idea .,0
12373,12,go on . Take a chance . You could just hint at your idea . The client should be smart enough to take a hint .,0
12386,0,"Hey , could you help me try and figure out how to get ready for my job interview ?",0
12386,1,The most important thing to do is to make sure you know the company and what services or products it provides . Do you know all about them ?,0
12386,2,"Yes , I pretty much understand the company .",0
12386,3,"Well , after you've done your research , you have to decide whether the company is casual or formal . Have you decided what they are yet ?",0
12386,4,"Yes , I've been observing them .",0
12386,5,"When you are choosing what to wear , keep all of that in mind . Have you chosen what to wear ?",0
12386,6,I already have something to wear .,0
12386,7,I would always be ready to go shopping with you ! Should we talk about other basics ?,0
12386,8,"OK , I am ready to think of other things .",0
12386,9,"You need to make sure you arrive on time , smile , be pleasant and friendly , look the person in the eye and answer all questions to the best of your ability . You'll do great !",0
12392,0,I would like to make an appointment for a project meeting .,0
12392,1,"Of course , I have Monday or Tuesday available . What day would be best for you ?",0
12392,2,I would like to meet on Monday .,0
12392,3,Very well then . Are mornings or afternoons best ?,0
12392,4,I want to come in the morning .,0
12392,5,I will have my assistant check my calendar and get back to you with the exact time . Can you bring me an outline of the project when you come ?,0
12392,6,"Yes , I can bring the outline when I come to the meeting .",0
12392,7,Do you think that we should include the entire committee in the meeting or just our sub-committee ?,0
12392,8,I think that we should have just the sub-committee .,0
12392,9,"OK then , I will make the arrangements for them to attend . Do you know how to get there ?",0
12392,10,"No , I need directions , please .",0
12392,11,"Fine , we will make sure that we send you all of the information that you need . See you there !",0
12398,0,Are you watching another news report about the war ?,0
12398,1,Yes . The two sides declared a short ceasefire but it broke down earlier today . Several military target were destroyed by bombing . Many civilians were among the dead and wounded .,0
12398,2,How did this war start ?,0
12398,3,Bout side claim a small area of territory . Both sides tried to build border fences and began attacking each other .,0
12398,4,Politicians from both sides sound increasingly belligerent . Neither side wants to compromise .,0
12398,5,"Relief agencies report that many civilians are in desperate need of food and shelter . Several European countries have agreed to send aid , but are afraid that their planes will be shot down .",0
12398,6,What do you think will happen ?,0
12398,7,"Both countries are very poor . Soon they will run out of money to finance the war . Then , perhaps , they will negotiate .",0
12398,8,It would be much simpler and cheaper if they negotiated first .,0
12403,0,"This is Action 5 News reporter Sarah O ’ Connell reporting live from Washington , D . C . where a protest has broken out . Thousands of angry citizens are protesting against the proposed bailout of the auto manufacturing industry ! Sir , sir , Sarah O ’ Connell , Action 5 news . Can you tell us what ’ happening ?",0
12403,1,"Yeah , yeah , we ’ re here because we feel this is an injustice ! The financial irresponsibility of big business has to stop ! We ’ re there to show the government that we don ’ t like the way that they ’ re spending our tax dollars !",1
12403,2,Sir but what exactly is making everyone so angry ?,0
12403,3,"It ’ s an absolute outrage , Sarah , the US government wants to give 25 billion dollars of taxpayers ’ money to the auto industry . These are companies that have been mismanaged and are now nearly bankrupt .",1
12403,4,"I see . But , many supporters of the bailout argue that it could help save the jobs of millions of hardworking Americans .",0
12403,5,"That maybe true , and I for one don ’ t want to see anyone lose their job , but how can these Ces ask for a bailout when they ’ re making millions of dollars ? And then , they have the nerve to fly to Washington in private jets ! This costs hundreds of thousands of dollars ! And they ’ re asking for money ! That is just not right !",1
12403,6,"Good point . This is Sarah O ’ Connell reporting live from Washington D . C . , back to you , Tom .",0
12405,0,"Excuse me . My bag was stolen , will you help me ?",5
12405,1,When did it happen ?,0
12405,2,Just about half an hour ago .,0
12405,3,Tell me where it happened and how .,0
12405,4,"Yes , it was just when I was walking in the park . I saw some children with a newspaper .",0
12405,5,"That happens often these days . Well , please fill in this Report of Theft .",0
12405,6,I want to get in touch with the Chinese Embassy because my passport was in the stolen bag .,0
12423,0,I need help with the office party .,0
12423,1,"Yes , of course . We could split it . What part would you like to do , the food or the entertainment ?",0
12423,2,I have no idea what the entertainment should be .,0
12423,3,Let's make sure we are on the same page . Do we want a formal or informal gathering ?,0
12423,4,Let's make it a formal affair .,0
12423,5,"Yes , that would be best . Now , for food should we have Chinese or American food ?",0
12423,6,American food would be the best choice .,0
12423,7,"That would be great . What kind of music would you like , a band or recorded music ?",0
12423,8,We should bring in a really good DJ .,0
12423,9,That works for me . Let's see what we can each do about planning our part and meet again on Friday .,0
12426,0,"You have the right to remain silent . Anything you say can and will be used against you in a court of law . You have the right to have an attorney present during questioning . If you cannot afford an attorney , one will be appointed for you.Do you understand ?",0
12426,1,Yes .,0
12426,2,What's your name ?,0
12426,3,My name is James .,0
12426,4,What's your nationality ?,0
12426,5,American .,0
12426,6,What's your relationship with the victim ?,0
12426,7,I don't know him .,0
12426,8,Why did you attack the victim ?,0
12426,9,Because he beat me first when I tried to stop him from grabbing my bag and running away .,0
12426,10,How many times did you stab the victim ?,0
12426,11,I stabbed his belly three times .,0
12426,12,Did you know hat your actions might cause serous injuries or death ?,0
12426,13,"I knew , but I couldn't myself .",0
12426,14,Was it your intention to kill the victim ?,0
12426,15,"No . I didn't kill him on purpose , madam . It's him who caused the incident . I need to see my attorney .",0
12426,16,OK.Give me his number and we'll contact him .,0
12462,0,How do I get to the EDD ?,0
12462,1,"Actually , you do not need to go into the office to file a claim . You can do it over the phone or the Internet .",0
12462,2,Can I go in to look for a job at their office ?,0
12462,3,That ’ s a good decision . They have many good job search tools there .,0
12462,4,Is there an office near me ?,0
12462,5,The Internet has a list of Employment Development Offices listed online .,0
12462,6,Do you know where the local office for this area is ?,0
12462,7,"Our office is over on Green Street , just west of the college .",0
12462,8,"If I go there , will I be able to collect money right away ?",0
12462,9,Everyone has a one-week waiting period before they can collect .,0
12476,0,When can you get the finished product to me ?,0
12476,1,We should have it put together by the end of next week .,0
12476,2,Great ! That ’ ll be ahead of schedule ! Good work .,4
12476,3,"Well , as the saying goes – we aim to please !",4
12484,0,How do I know what forms to fill out for unemployment ?,0
12484,1,There is a special form to apply for unemployment benefits .,0
12484,2,How do I get the form to apply for unemployment benefits ?,0
12484,3,You can go online to begin the application process .,0
12484,4,What type of information will I have to provide to the Employment Development Office ?,0
12484,5,You need to be able to say whom you worked for and when .,0
12484,6,Will they need anything else from me ?,0
12484,7,You should be able to provide a layoff notice or proof of severance .,0
12484,8,What should I do after I turn in the application ?,0
12484,9,You need to be interviewed over the phone . They will set up a time for you .,0
12513,0,"morning , Mr . Montgomery . I ’ Ve been sent over from purchasing to fill in for Clare Williams .",0
12513,1,"Oh , really ? Nice to meet you . I thought they were going to leave me here on my own ! How long have you been with the company ?",0
12513,2,"Oh , about seven years . Time flies , you know !",0
12513,3,"Does it ever ! Well , let ’ s get started . If you could begin typing this letter now , I ’ ll see what else needs to be done .",0
12521,0,Paul ? I need to work out a time to get together with your people .,0
12521,1,Does everybody need to be there ? Hilary and Jason are on vacation this week .,0
12521,2,It would be best if everybody could be there . How about next week sometime ?,0
12521,3,"Let me take a look at the schedule . I ’ ll get back to you this afternoon , all right ?",0
12539,0,Could I speak to you for a minute ?,0
12539,1,What do you want to speak to me about ?,0
12539,2,I want to talk about this year ’ s election .,0
12539,3,"Oh , you do ?",6
12539,4,I am volunteering for the campaign .,0
12539,5,What made you decide to volunteer ?,0
12539,6,I want to be a part of history .,0
12539,7,Good for you .,0
12539,8,Do you plan on voting ?,0
12539,9,I will be voting .,0
12539,10,You should try and make it early to your polling place .,0
12539,11,Thanks for letting me know .,4
12555,0,"Right , let me run through your options . You can go ahead and cash your undue Large-Amount Deposit Certificate if you really want to , but I'd recommend a Personal Durable Commodities Loan .",0
12555,1,"OK , what does that entail ?",0
12555,2,"It's not too much trouble to do it this way and remember , your certificate is due in 2 months . If you can hold on to it , it'll be much better for your finances .",0
12555,3,"Yes , it does seem a little silly to cash it now . I'll probably need about 25,000 RIB . Will that be a problem ?",0
12555,4,"Not at all , Mr Zu . As the certificate is due in 2 months , you can get the loan on mortgage of that certificate .",0
12555,5,"I'm glad you thought of this . I'd have just gone ahead and cashed it ! And I suppose I can use the money from the certificate to pay back this Personal Durable Commodities Loan and I won't lose any interest , right ?",4
12555,6,"Exactly right . If you'd like to go ahead , I can process that for you now , Mr Zu .",0
12555,7,"Absolutely , Jenny . Thanks very much , I think you've saved me quite a lot of money today .",4
12570,0,"IBA , Jane speaking . How can I help you ?",0
12570,1,Hello . I'd like to speak to someone regarding my card .,0
12570,2,"Sorry , I'm not quite sure if I understand . In what way , Sir ? Has your card been stolen ?",0
12570,3,"No , no . Nothing at all like that . It's just that I applied for a credit card with you a while ago , my application was accepted , but I'm still waiting for my card .",0
